ADDRESS,LATITUDE
"1200 Coulston Road, Boya",-31.91553793
"120A Alice Street, Doubleview",-31.88584626
"120A Garling Street, Willagee",-32.056249
"120B Drake Street, Embleton",-31.90862159
"121 Lydon Boulevard, Atwell",-32.135659999999994
"121 Mickleham Road, Morley",-31.89256825
"121 Ridgewood Boulevard, Ridgewood",-31.661694
"121 Rosalie Street, Shenton Park",-31.96012
"121 Seville Drive, Seville Grove",-32.136612
"121 Shakespeare Street, Mount Hawthorn",-31.91675
"121 Thomas Street, East Cannington",-32.00511832
"121 Vincent Road, Sinagra",-31.73970885
"121 Waldburg Drive, Tapping",-31.72304741
"121A Moreing Road, Attadale",-32.02837
"121A Odin Road, Innaloo",-31.89029599
"121a Reynolds Road, Mount Pleasant",-32.02547
"121A Westminster Street, East Victoria Park",-31.99311057
"122 Armadale Road, Rivervale",-31.96343
"122 Ashley Road, Tapping",-31.725203000000004
"122 Baden Street, Joondanna",-31.91266013
"122 Bennett Springs Drive, Bennett Springs",-31.85791999
"122 Bridgeman Drive, Bennett Springs",-31.858882
"122 Caledonian Avenue, Maylands",-31.927190000000003
"122 Caridean Street, Heathridge",-31.75899183
"122 Carosa Road, Ashby",-31.73569
"122 Coogee Street, Mount Hawthorn",-31.917540000000002
"122 Eglinton Crescent, Hamersley",-31.853740000000002
"122 Elliot Road, Hocking",-31.76347
"122 Gradient Way, Beldon",-31.775159999999996
"122 Herbert Road, Shenton Park",-31.962718
"122 Highclere Boulevard, Marangaroo",-31.82403
"122 Hinchinbrook Avenue, Ridgewood",-31.65493688
"122 Honeywood Avenue, Wandi",-32.18929435
"122 Joseph Banks Boulevard, Banksia Grove",-31.70160096
"122 Kitchener Road, Alfred Cove",-32.03651575
"122 Mullaloo Drive, Kallaroo",-31.783520000000003
"122 Naturaliste Boulevard, Iluka",-31.73371
"122 Palmerston Street, Mosman Park",-32.01695
"122 Railway Parade, Queens Park",-32.00471338
"122 Rosalie Street, Shenton Park",-31.96003
"122 Roxburghe Drive, The Vines",-31.75449075
"122 Swan Road, Middle Swan",-31.85029
"122 Waratah Avenue, Dalkeith",-31.995109999999997
"122 Warnbro Beach Road, Waikiki",-32.32112
"122 Westgrove Drive, Ellenbrook",-31.76709241
"122 Willmott Drive, Cooloongup",-32.302479999999996
"122B Waddington Crescent, Koondoola",-31.84253
"123 Bridgeman Drive, Bennett Springs",-31.85907856
"123 Dampier Avenue, Mullaloo",-31.78211
"123 Drabble Road, City Beach",-31.90975
"123 Dundas Road, Inglewood",-31.91238432
"123 East Road, Hocking",-31.77685658
"123 Fairway, Crawley",-31.98513348
"123 Forrest Road, Hamilton Hill",-32.083326799999995
"123 Girraween Street, Armadale",-32.14963244
"123 Goollelal Drive, Kingsley",-31.8084
"123 Grand Promenade, Bedford",-31.913559999999997
"123 Harborne Street, Wembley",-31.93188
"123 Holland Street, Fremantle",-32.04984
"123 Honeywood Avenue, Wandi",-32.18950678
"123 Keane Road, Harrisdale",-32.12753877
"123 Kimberley Street, West Leederville",-31.93585
"123 Lindsay Beach Boulevard, Yanchep",-31.54196489
"123 MILINA STREET, Hillman",-32.28562
"123 Naturaliste Boulevard, Iluka",-31.73383117
"123 PARKWAY ROAD, Bibra Lake",-32.093309999999995
"123 Salisbury Road, Swan View",-31.88885131
"123 Sovereign Drive, Two Rocks",-31.48569
"123 Stubbs Terrace, Daglish",-31.95235422
"123 Waterhall Road, South Guildford",-31.91491
"123 Woodrow Avenue, Dianella",-31.901087800000003
"124 Aitken Drive, Winthrop",-32.05471
"124 Amherst Road, Canning Vale",-32.080045
"124 Armadale Road, Rivervale",-31.9635193
"124 Attfield Street, South Fremantle",-32.06692
"124 Beasley Road, Leeming",-32.06837
"124 Braemore Street, Armadale",-32.14437
"124 Central Avenue, Redcliffe",-31.93417
"124 Charles Riley Road, Trigg",-31.87166119
"124 Collier Road, Embleton",-31.90322
"124 Coogee Street, Mount Hawthorn",-31.917440000000003
"124 Crawford Road, Maylands",-31.921870000000002
"124 Foreshore Drive, Singleton",-32.44349158
"124 Golf Links Drive, Carramar",-31.70642
"124 Jersey Street, Jolimont",-31.94340558
"124 Kemp Street, Pearsall",-31.78234397
"124 Marangaroo Drive, Girrawheen",-31.834490000000002
"124 River Way, Salter Point",-32.02573906
"124 Rostrata Avenue, Willetton",-32.04442
"124 Samson Street, White Gum Valley",-32.061009999999996
"124 St Stephens Crescent, Tapping",-31.71515271
"124 Westgrove Drive, Ellenbrook",-31.7669571
"125 Aldersea Circle, Clarkson",-31.68157
"125 Buxton Street, Mount Hawthorn",-31.9184
"125 Currie Street, Warnbro",-32.337759999999996
"125 Darley Circle, Bull Creek",-32.05905
"125 Dawson Avenue, Forrestfield",-31.98032091
"125 Derby Road, Shenton Park",-31.96015
"125 Flamborough Street, Doubleview",-31.886229999999998
"125 Gibbs Street, East Cannington",-32.00685018
"125 Glen Road, Darlington",-31.91943
"125 Herbert Street, Chidlow",-31.862029999999997
"125 Hillcrest Road, Alexander Heights",-31.82764543
"125 Innamincka Road, Greenmount",-31.89545155
"125 Kinross Drive, Kinross",-31.71435
"125 Koondoola Avenue, Koondoola",-31.83594
"125 London Street, Mount Hawthorn",-31.91636216
"125 Malibu Road, Safety Bay",-32.30377
"125 North Street, Swanbourne",-31.98173
"125 Partridge Street, Brabham",-31.82065896
"125 Pavilion Circle, The Vines",-31.76446734
"125 Robinson Road, Mahogany Creek",-31.90083
"125 Salisbury Road, Swan View",-31.888859999999998
"125 Stock Road, Attadale",-32.028566
"125 Tapping Way, Quinns Rocks",-31.66593
"125 Waddington Crescent, Koondoola",-31.84327
"1250 Cook Street, Mount Helena",-31.86845
"125A Shakespeare Street, Mount Hawthorn",-31.91623805
"125A Stock Road, Attadale",-32.0287033
"125B Ravenscar Street, Doubleview",-31.88628
"125b St Leonards Avenue, West Leederville",-31.93450473
"125B Tower Street, West Leederville",-31.93957997
"125b Wilding Street, Doubleview",-31.88625047
"126 Arnott Street, Trigg",-31.873654300000002
"126 Baden Street, Joondanna",-31.91266034
"126 Blackall Drive, Greenwood",-31.8259
"126 Bushmead Road, Hazelmere",-31.89869429
"126 Carosa Road, Ashby",-31.736009999999997
"126 Clifton Street, Chidlow",-31.8594
"126 Clyde Avenue, Baldivis",-32.33907138
"126 East Road, Pearsall",-31.777409999999996
"126 Gilmore Avenue, Medina",-32.2359
"126 Glen Iris Drive, Jandakot",-32.09742
"126 Jersey Street, Jolimont",-31.94331585
"126 Joseph Banks Boulevard, Banksia Grove",-31.70174826
"126 Princess Road, Nedlands",-31.98673687
"126 Ridgewood Boulevard, Ridgewood",-31.66115
"126 Stock Road, Attadale",-32.02874
"126A Edinboro Street, Joondanna",-31.91378207
"126a Fifth Avenue, Mount Lawley",-31.92191696
"126b Miles Street, Karrinyup",-31.8812622
"127 Aurora Drive, Atwell",-32.15710167
"127 Balga Avenue, Balga",-31.85835025
"127 Bennett Springs Drive, Bennett Springs",-31.85748263
"127 Bradford Street, Coolbinia",-31.91143
"127 Brandon Street, Kensington",-31.984990000000003
"127 Carr Street, West Perth",-31.93868782
"127 Fourth Avenue, Mount Lawley",-31.923170000000002
"127 Grovedale Road, Floreat",-31.94122
"127 Hamelin Drive, Ballajura",-31.844820000000002
"127 Hampton Road, South Fremantle",-32.06495305
"127 Innamincka Road, Greenmount",-31.89525811
"127 Lawrence Street, Bedford",-31.910190000000004
"127 Liberty Drive, Clarkson",-31.681157000000002
"127 Matheson Road, Ascot",-31.93224634
"127 Raleigh Street, Carlisle",-31.98406559
"127 Rothesay Heights, Mindarie",-31.6829
"127 Samson Street, White Gum Valley",-32.06157
"127 Shiraz Boulevard, Pearsall",-31.78504113
"127 St Andrews Drive, Yanchep",-31.53688
"127 Stubbs Terrace, Daglish",-31.95253095
"1270 Coulston Road, Boya",-31.91566
"127A Cobb Street, Wembley Downs",-31.90767807
"127B Gradient Way, Beldon",-31.7741
"128 Dampier Avenue, Mullaloo",-31.78316
"128 Duffy Road, Carine",-31.85064638
"128 East Road, Pearsall",-31.777409999999996
"128 Grand Ocean Boulevard, Port Kennedy",-32.353609999999996
"128 Hill View Terrace, St James",-32.002959999999995
"128 Lansdowne Road, Kensington",-31.982159999999997
"128 Lawrence Street, Bedford",-31.90949
"128 Marmion Street, East Fremantle",-32.04690218
"128 Matheson Road, Ascot",-31.93285558
"128 Mirrabooka Avenue, Koondoola",-31.83665
"128 Mullaloo Drive, Kallaroo",-31.783379999999998
"128 Samson Street, White Gum Valley",-32.061009999999996
"128 Shakespeare Street, Mount Hawthorn",-31.91625
"128 Willespie Drive, Pearsall",-31.781444699999998
"128 Yangebup Road, Yangebup",-32.12478133
"128a Marmion Street, East Fremantle",-32.04671446
"128A Ninth Avenue, Inglewood",-31.9241
"128A Rosebery Street, Bedford",-31.91333788
"129 Angelo Street, South Perth",-31.98188
"129 Ardross Street, Ardross",-32.02004
"129 Bindoon Loop, Huntingdale",-32.0856
"129 Bottlebrush Drive, Kiara",-31.88540904
"129 Cammillo Road, Camillo",-32.11368268
"129 Cape Street, Tuart Hill",-31.90193914
"129 COLIN Road, Wembley Downs",-31.91160733
"129 Craigie Drive, Beldon",-31.77818
"129 Dampier Avenue, Mullaloo",-31.78267
"129 Haddrill Road, Baskerville",-31.79695
"129 High Street, Sorrento",-31.836270000000003
"129 Keane Road, Harrisdale",-32.12770031
"129 Lagoon Drive, Yanchep",-31.559309999999996
"129 Lawler Street, Subiaco",-31.95161838
"129 Marine Terrace, Marmion",-31.83728
"129 Matheson Road, Ascot",-31.93218471
"129 Vickers Street, Hamersley",-31.8569382
"129 Wright Road, Harrisdale",-32.11415832
"129A Wilding Street, Doubleview",-31.88650464
"12A Angelico Street, Woodlands",-31.91018
"12A Arthur Street, Inglewood",-31.91789457
"12A Barney Street, Mount Hawthorn",-31.91941504
"12A Barr Street, Dianella",-31.89588763
"12A Bettles Street, Marmion",-31.84016378
"12a Cadd Street, Beaconsfield",-32.06512769
"12A Cuvier Place, Yangebup",-32.12673
"12A Dania Way, Butler",-31.64877004
"12A Elvire Street, Watermans Bay",-31.852420000000002
"12A Garnett Place, Balga",-31.8571275
"12A Glenside Crescent, Craigie",-31.78132175
"12A Gnobar Way, Mullaloo",-31.78224
"12A Henning Crescent, Manning",-32.01337834
"12A Hermes Street, Riverton",-32.03243607
"12A Hooson Way, Wilson",-32.01932
"12A Hubert Street, East Victoria Park",-31.98082898
"12A Jennifer Way, Rossmoyne",-32.03269967
"12A Klondike Approach, Butler",-31.65056483
"12A Manning Road, Cannington",-32.0138
"12a Mary Street, Watermans Bay",-31.84875
"12A Mccallum Crescent, Ardross",-32.03072974
"12A Mcculum Street, Stirling",-31.893791999999998
"12A Mcgregor Street, Embleton",-31.903959999999998
"12A Northgate Street, Karrinyup",-31.87911228
"12A Northumberland Road, Forrestfield",-31.99229121
"12A Palm Road, Roleystone",-32.10585
"12A Parsons Street, Embleton",-31.90350514
"12A Powis Court, Langford",-32.04309618
"12A Priestley Street, Embleton",-31.89881874
"12A Senate Street, Claremont",-31.97628928
"12A Thomas Court, Kingsley",-31.81017
"12A Whitfeld Street, Floreat",-31.94605892
"12A Wongan Avenue, White Gum Valley",-32.06033856
"12A Worthing Street, Westminster",-31.86795038
"12a Yeaman Court, Koondoola",-31.84426789
"12a Zamia Street, Mount Claremont",-31.96839675
"12b Bombard Street, Ardross",-32.021029999999996
"12b Burrowa Street, Armadale",-32.15243896
"12B Cuvier Place, Yangebup",-32.12673
"12b Laser Place, Ocean Reef",-31.76707
"12B Majestic Place, Connolly",-31.74543
"12B Mandala Crescent, Bateman",-32.04851898
"12B Marr Street, Myaree",-32.0383
"12B Montreal Road, Woodbridge",-31.89342215
"12B Senate Street, Claremont",-31.97638001
"12B Troy Avenue, Marmion",-31.84351
"12B View Court, Edgewater",-31.76594909
"12B Webber Street, Willagee",-32.05053
"12B Wongan Avenue, White Gum Valley",-32.06033489
"12C Arthur Street, Inglewood",-31.91776098
"13 Abercairn Way, Parkwood",-32.0481
"13 Adamson Road, Parmelia",-32.23831
"13 Adela Place, Warwick",-31.84123
"13 Agnew Loop, Gwelup",-31.86249
"13 Alderbury Street, Floreat",-31.944570000000002
"13 Aldersyde Meander, Baldivis",-32.325581
"13 Alexander Drive, Menora",-31.921840000000003
"13 Alfonso Street, North Perth",-31.93517
"13 Alice Road, Cardup",-32.242740000000005
"13 Alumni Terrace, Churchlands",-31.92423316
"13 Anstey Street, Mundijong",-32.29564
"13 Antigonus Street, Coolbellup",-32.07672
"13 Approach Road, Boya",-31.92135
"13 Apus Loop, Waterford",-32.01457382
"13 Aquila Close, Rockingham",-32.28779
"13 Argyle Street, Bentley",-32.01144488
"13 Armistice Way, Warnbro",-32.34784718
"13 Arundel Street, Fremantle",-32.05950079
"13 Astral Avenue, Carlisle",-31.97857
"13 Avon Crescent, Viveash",-31.87927
"13 Bacon Place, Beechboro",-31.87455
"13 Baker Court, Langford",-32.03542367
"13 Baldessin Avenue, Harrisdale",-32.11870893
"13 Ballantine Road, Warwick",-31.83976
"13 Balmain Road, Greenmount",-31.897174600000003
"13 Balyat Way, Wattle Grove",-32.0012126
"13 Bannon Street, Singleton",-32.44378
"13 Barang Circuit, Karawara",-32.00842
"13 Barnden Road, Helena Valley",-31.91730963
"13 Barranduna Drive, Mount Nasura",-32.14536
"13 Barrington Avenue, Champion Lakes",-32.11557964
"13 Battye Road, Kardinya",-32.06446317
"13 Baumea Turn, Hammond Park",-32.16643010000001
"13 Bedford Road, Ardross",-32.02643
"13 Belmont Close, Port Kennedy",-32.3629
"13 Benjafield Way, Hamersley",-31.85377
"13 Berkeley Way, Orelia",-32.22961
"13 Biarritz Pass, Port Kennedy",-32.35051
"13 Bilcich Gardens, Spearwood",-32.11141
"13 Billabong Way, Mount Nasura",-32.12895
"13 Blackwood Drive, Mount Nasura",-32.13788701
"13 Blaven Way, Ardross",-32.02616
"13 Blay Road, Calista",-32.24707
"13 Boongala Close, Karawara",-32.00698
"13 Boronia Avenue, Nedlands",-31.9743
"13 Boronia Court, Thornlie",-32.07622
"13 Bourke Street, Kensington",-31.98651
"13 Bradley Court, Samson",-32.06982
"13 Bradshaw Street, Eden Hill",-31.892329999999998
"13 Brandis Court, High Wycombe",-31.94637
"13 Brentwood Avenue, Brentwood",-32.04407
"13 Bricknell Road, Attadale",-32.02988
"13 Brindle Street, Coolbellup",-32.07647
"13 Bristlebird Circuit, Alkimos",-31.62107245
"13 Broadbeach Place, Waikiki",-32.316790000000005
"13 Burlinson Crescent, Koondoola",-31.843559999999997
"13 Bynder Lane, Medina",-32.23409721
"13 Caladenia Way, Koongamia",-31.90881
"13 Caldwell Place, Carine",-31.85033
"13 Calilly Way, Baldivis",-32.33517
"13 Calis Avenue, Iluka",-31.73233151
"13 Camm Place, Beechboro",-31.86647
"13 Carbine Bend, Byford",-32.21916779
"13 Carbine Drive, Wattle Grove",-32.00516163
"13 Cardiff Loop, Huntingdale",-32.089690000000004
"13 Carnation Place, Yangebup",-32.120309999999996
"13 Carvie Street, Hillman",-32.28561
"13 Casitas Street, Champion Lakes",-32.1168022
"13 Castella Drive, Caversham",-31.87092471
"13 Castellon Crescent, Coogee",-32.11864
"13 Centaur Street, Kallaroo",-31.78368
"13 Chalmers Street, Fremantle",-32.05135
"13 Chambers Way, Noranda",-31.8741
"13 Chariot Turn, Harrisdale",-32.11377715
"13 Chaucer Close, Spearwood",-32.11493
"13 Cheshunt Gardens, North Lake",-32.08045
"13 Chicago Street, Southern River",-32.09193
"13 Chieftain Street, Bertram",-32.251020000000004
"13 Chiltern Avenue, Brookdale",-32.16821813
"13 Chilton Street, Willagee",-32.04851367
"13 Citrus Grove, High Wycombe",-31.944229999999997
"13 Clarke Way, Bateman",-32.0642
"13 Clondyke Drive, Byford",-32.237275800000006
"13 Colorino Avenue, Caversham",-31.86528892
"13 Congdon Avenue, Beeliar",-32.1277
"13 Connelly Place, Mount Helena",-31.86439627
"13 Constitution Gardens, Bibra Lake",-32.08947
"13 Conti Road, Ashby",-31.72809773
"13 Coolga Road, Koongamia",-31.907940000000004
"13 Cooralya Avenue, Golden Bay",-32.41854864
"13 Coral Street, South Fremantle",-32.06460594
"13 Corbett Way, Booragoon",-32.04553
"13 Cormack Road, Alfred Cove",-32.035907
"13 Corrour Bend, Bertram",-32.23854203
"13 Crago Road, Leeming",-32.071220000000004
"13 Cranford Avenue, Brentwood",-32.0413
"13 Crowley Vista, Salter Point",-32.0197
"13 Crown Terrace, Coogee",-32.12648532
"13 Cygnus Parade, Waterford",-32.01441535
"13 Cygnus Road, Ascot",-31.93745
"13 Daphne Street, North Perth",-31.928490000000004
"13 Daran Way, Byford",-32.20969898
"13 Darius Drive, Kwinana Town Centre",-32.24203578
"13 Darter Way, Maida Vale",-31.956129999999998
"13 Davallia Road, Duncraig",-31.844359999999998
"13 Dawn Road, Walliston",-31.993959999999998
"13 Dean Place, Lockridge",-31.87673
"13 Debutante Close, Huntingdale",-32.07987
"13 Della Road, Noranda",-31.87367
"13 Diana Crescent, Lockridge",-31.87995
"13 Dianella Road, Hammond Park",-32.16494013
"13 Donavon Rise, Murdoch",-32.06098
"13 Doradeen Close, Hillman",-32.28553
"13 Dumbarton Crescent, Menora",-31.92131
"13 Dunford Street, Willagee",-32.05558
"13 Dunlin Way, Gwelup",-31.86494
"13 Ebro Way, Willetton",-32.04999
"13 Edulis Avenue, Aubin Grove",-32.1732917
"13 ELEKTRA TERRACE, Shoalwater",-32.29522687
"13 Ellis Court, Medina",-32.230290000000004
"13 Empress Crescent, Atwell",-32.12959
"13 Est Lane, Ashby",-31.72903056
"13 Evington Pass, Landsdale",-31.81992871
"13 Farrant Street, Gooseberry Hill",-31.954
"13 Farrington Street, Warnbro",-32.33522
"13 Fawell Street, Midland",-31.87881527
"13 Federal Street, Osborne Park",-31.89819961
"13 Federation Drive, Singleton",-32.44426
"13 Ferguson Street, Alfred Cove",-32.032759999999996
"13 Fernlea Street, Warwick",-31.843420000000002
"13 Finch Mews, Serpentine",-32.370740000000005
"13 First Avenue, Rossmoyne",-32.03751
"13 Flinders Avenue, Hillarys",-31.808870000000002
"13 Forrest Street, Mount Lawley",-31.93274906
"13 Fourmile Avenue, Burns Beach",-31.72655
"13 Fourth Avenue, Mount Lawley",-31.930590000000002
"13 Framton Way, Madeley",-31.80420802
"13 Francis Avenue, Karrinyup",-31.87179
"13 French Street, Ashfield",-31.9163
"13 Fulvous Loop, Eglinton",-31.59501475
"13 Galaxy Way, Carlisle",-31.977220000000003
"13 Gambar Court, Bentley",-32.010059999999996
"13 Garden Street, Swanbourne",-31.97731
"13 Germain Way, Lockridge",-31.876440000000002
"13 Giallo Way, Eglinton",-31.59782123
"13 Gibson Street, Langford",-32.03393257
"13 Gilba Close, Hillman",-32.28386
"13 Gladman Way, Karrinyup",-31.88120093
"13 Gladstone Avenue, South Perth",-31.97836
"13 Gladstone Road, Leeming",-32.07258
"13 Glastonbury Way, Wattle Grove",-32.004005
"13 Glenelg Avenue, Wembley Downs",-31.909409999999998
"13 Golden Ash Gardens, Helena Valley",-31.919390000000003
"13 Grand Ocean Boulevard, Port Kennedy",-32.34748
"13 Granesse Drive, Ellenbrook",-31.772505100000004
"13 Haflinger Drive, Henley Brook",-31.80236601
"13 Haig Street, Ashfield",-31.91713
"13 Hanley Street, Stoneville",-31.87303
"13 Hanlin Way, Samson",-32.07267343
"13 Hardaker Street, Eden Hill",-31.89183
"13 Harford Avenue, Viveash",-31.873820000000002
"13 Harold Road, Maida Vale",-31.95808511
"13 Harper Street, Woodbridge",-31.889359999999996
"13 Hartwell Parade, Jandakot",-32.10682
"13 Hayward Parade, Coogee",-32.116409999999995
"13 Hazelwood Road, Maddington",-32.059049699999996
"13 Hebbard Street, Samson",-32.07288108
"13 Heliconia Turn, Stirling",-31.88611982
"13 Hera Close, Cooloongup",-32.292609999999996
"13 Hesford Avenue, Mount Pleasant",-32.03702
"13 Hewson Place, Maida Vale",-31.95921
"13 Higgs Court, Brookdale",-32.16986
"13 Highbury Boulevard, Baldivis",-32.34726461
"13 Hiscox Place, Redcliffe",-31.940209999999997
"13 Hockin Street, Willagee",-32.05585
"13 Hollett Road, Stoneville",-31.86893
"13 Holton Way, Cannington",-32.01034
"13 Honeypot Way, Churchlands",-31.92566655
"13 Hope Avenue, Salter Point",-32.0204
"13 Horner Way, Herne Hill",-31.82703
"13 Hoyle Road, Medina",-32.232079999999996
"13 Hubert Street, Guildford",-31.900270000000003
"13 Hurstford Close, Peppermint Grove",-31.99663597
"13 Hutt Way, Gosnells",-32.0921575
"13 Impressions Way, Singleton",-32.434222999999996
"13 Indiana Parade, Singleton",-32.44597
"13 Ingvarson Way, Bibra Lake",-32.08625
"13 Inverness Crescent, Menora",-31.92085
"13 Inwood Place, Murdoch",-32.06113
"13 Isma Court, Mundijong",-32.2856
"13 Ivythorne Grove, Kiara",-31.8825
"13 James Street, Guildford",-31.89965
"13 Jenniphur Court, Atwell",-32.13917
